id,text,category,satisfaction,environment,social
679124826393477120,I'm going home. #satisfaction #safety #Home,Autonomy,Satisfied,Not Clear,Leisure
684725844309229569,"When I cry it's not because I am weak it is because #IAM strong! Let your inner child live again, without fear of judgment. #Love #Bliss",Autonomy,Satisfied,Not Clear,life evaluation
684943076578750464,This permanent state of anxiety is really taking its toll. So much that it's 945 pm and I'm ready for bed. #old #anxiety #thestruggleisreal,Autonomy,Dissatisfied,Not Clear,Health
679412971999744000,Feels so good to have finished work for Xmas...today has been a good day ☺️ #christmas #excited,Autonomy,Satisfied,Not Clear,Work
684152286654914560,Picking up my first drawing mystery box tomorrow #excited,Autonomy,Satisfied,Not Clear,Leisure
680879369066274816,Tomorrow is the 1st day of my marathon training plan. #nervous #excited #scared,Autonomy,Not Clear,Not Clear,Health
650598566810005504,God only knows how many calories were consumed in yesterday's 18 hours of drinking! Wahh #guilty,Autonomy,Satisfied,Not Clear,Leisure
684446825525460992,And I’m In Bed #joy,Autonomy,Satisfied,Not Clear,Leisure
684491740359692288,What a stressful fucking day and it's only 2. FUCK. #irritated,Autonomy,Dissatisfied,Not Clear,Other
679712318926655488,Hair getting done today #excited 😂😁,Autonomy,Satisfied,Supportive,Leisure
680851552123400193,Currently in bed taking garlic + ACV + water shots. #desperate #sinusitis #overit,Autonomy,Dissatisfied,Non-Supportive,Health
683717339918004224,"First Sunday morning breakfast of 2016, then the Xmas lights came down and it's all done. #relief",Autonomy,Satisfied,Not Clear,Leisure
652867176072810497,Doing one of the most rewarding things ever. ...teaching at the Maile School!!! Have a fantastic Saturday FBF󾍇 #grateful,Autonomy,Satisfied,Supportive,Work
679438285245001728,"Took the afternoon off to try to beat this aspiring pneumonia and I wanted to sleep, but no, this is too funny to step away from. #caring",Autonomy,Dissatisfied,Not Clear,Health
679867831307997184,Working on Christmas Eve! #sad #tired #fuckmylife,Autonomy,Dissatisfied,Non-Supportive,Work
648480098186842112,"So, it was too cloudy for me to see the super moon eclipse last night 😔 #disappointed. I guess I'll just have to Google it 🌑",Autonomy,Dissatisfied,Not Clear,Leisure
680245305112068096,Not how I wanna spend the holidays at all..... Hate the hospitals and everything that comes with #anxiety #PrayersUp #CantEvenDeal,Autonomy,Dissatisfied,Non-Supportive,Health
683003216947200001,Tattoo day tomorrow! #excited 🌹,Autonomy,Satisfied,Not Clear,Leisure
681866694743212033,There's a line for the runway #frustration 😡😡😡 the one day it snows it's icy and I'm traveling home. Great.,Autonomy,Dissatisfied,Non-Supportive,Other
681922140283781121,A very tough lesson learnt today.. Don't park your car in st Giles car park for work 😭 #down£15 #raging,Autonomy,Dissatisfied,Non-Supportive,government /political
652499802521997312,When you buy your whole class cookies #accomplished,Autonomy,Satisfied,Not Clear,Education
678573111168532481,Causes of going to bed at 10:30 I wake up st 3 in the morning and then 5 and my body says you're rested but I'm not!!,Autonomy,Dissatisfied,Not Clear,Health
687700101498732544,When you just want to be done with school and this town but you probably have to stay 2 more semesters... #stressed,Autonomy,Dissatisfied,Not Clear,Education
682192835400052736,"I feel so drained, soso busy at work today, pls can I go home now #grumpy #followforfollow #Teamfollomback",Autonomy,Dissatisfied,Not Clear,Work
646412981132218368,A little upset I have to wait until early November to get my hair did. #Annoyed #PrayingForACancellation,Autonomy,Dissatisfied,Not Clear,Leisure
683225307428577280,Forgot about the Sherlock Special last night :O Oh well watching it today then #excited,Autonomy,Satisfied,Not Clear,Leisure
682902990085320704,"It's a ""Home Alone"" movie maraton. 👍🏻👌🏻😛😝 #excited",Autonomy,Satisfied,Not Clear,Leisure
683753720354615296,That moment wen u realise not only is tomorro Monday but your back at work...... #wounded,Autonomy,Dissatisfied,Not Clear,Work
684647723090378752,"Solo night in cooking Vege soup, sipping red wine and watching Bridesmaids #winning",Autonomy,Satisfied,Supportive,Leisure
652707485451726852,This is my season of favor and prosperity. God is pouring out grace for every prayer I've made and for every seed I've sown. #Grateful 🙌🏽🙏🏾,Autonomy,Satisfied,Supportive,life evaluation
684427806994911232,Wrote my will in my head this morning as I drove an hour on the 405 IN THE POURING RAIN #ladriving #terrifying,Autonomy,Dissatisfied,Non-Supportive,Other
682273852504711168,Only a few more months until I'm in Winnipeg! #moving #Winterpeg #excited,Autonomy,Satisfied,Not Clear,Other
679237831349411840,My new journey awaits #2016 #UK #Travel #Excited,Autonomy,Satisfied,Not Clear,life evaluation
691106478942461952,I'm about 5 min away from asking my dad to plow my way to my dealers house #stressed,Autonomy,Dissatisfied,Not Clear,Leisure
682526649095745536,Back to the house we go. We'll be getting the kitties this afternoon and staying our first night in the house! #excited,Autonomy,Satisfied,Not Clear,Family
681950927545339908,Serving Jehovah as much as I can is what I want to do. #Excited,Autonomy,Satisfied,Not Clear,Religion
683976033587073026,Nothing's better than having a pj day catching up on TV and chilling out 😊😬😝 #rest #chillout #pjday,Autonomy,Satisfied,Not Clear,Leisure
678302494062190592,I drove an hour to get to my hair appt and my hairdresser is running an hour behind 😑 she knows I'm #annoyed! #imhungrytoo 🙄,Autonomy,Dissatisfied,Non-Supportive,Leisure
685209745536487424,Getting my tattoo drawn up😩💞 #Nervous,Autonomy,Satisfied,Not Clear,Other
684099985932181505,12 weeks till I go to Cape Verde can't wait #excited #2016 #holiday,Autonomy,Satisfied,Not Clear,Leisure
679477148659257344,Rehearsal atm for year end annual family reunion this sat 😊. #Excited,Autonomy,Satisfied,Not Clear,Leisure
651169234140008448,I don't love cleaning my house... I do love the finished product though. #Accomplished,Autonomy,Dissatisfied,Supportive,Other
684072554990944256,Getting ready for this video recording I'm doing today. #excited #nervous #modellife,Autonomy,Satisfied,Not Clear,Work
684478659256778752,You'll find me laying in bed with cheesy bread crumbs and a few pizza crust pieces and no pulse #euphoric,Autonomy,Satisfied,Not Clear,Leisure
646401867614916609,"My hatred for gum is at an all time high right now...If you're gonna chew it, the whole classroom doesn't need to hear it... #Annoyed",Autonomy,Dissatisfied,Non-Supportive,Social Relation
679952022632697856,Yay for having the day off #excited #familybonding,Autonomy,Satisfied,Not Clear,Leisure
679403399746600964,Going to dinner and ICE with babe 😍 and her family 😁😁 #Excited,Autonomy,Satisfied,Supportive,Leisure
647392116650471424,Waiting for the last rehearsal of the week #donquichotte #hurryupweekend #grumpy,Autonomy,Dissatisfied,Non-Supportive,Leisure
684702223553687552,"Last 15 minutes before #rest.If I'd known last spring,working a job that wasn't in alignment with my purpose that I would get here?Man.#love",Autonomy,Dissatisfied,Not Clear,Work
648318805073096704,i hate money i hate bills i hate how everything is so expensive #stressed #annoyed #why,Autonomy,Dissatisfied,Non-Supportive,Other
682858047769817088,All checked in #Canada #snowboarding #excited,Autonomy,Satisfied,Not Clear,Leisure
648489170294341632,I always work my ass off but today I choose to be lazy. 😴🐻 Please don't come in my office 👍 and please don't say good morning 😣 #grouchy,Autonomy,Satisfied,Not Clear,Work
676843699150725121,LOVE running in the rain! Feel amazingly refreshed! #ukrunchat #lovetherain #refreshed,Autonomy,Satisfied,Not Clear,Health
690143049750560770,I keep getting put in the room alone where I have no clue what im doing!!!#stressed,Autonomy,Dissatisfied,Non-Supportive,Other
677794558831382528,Now traveling from Durban to Stanger from Stanger to KwaMapumulo #excited,Autonomy,Satisfied,Not Clear,Leisure
649432867743793152,I am getting so excited to go spend the weekend in PA at Mary's new house. Except I have to take the Amtrak now. #anxious #butexcited,Autonomy,Satisfied,Supportive,Social Relation
682043019374243840,Finally!!!! Going to be interviewing with MAC the first week of January #blessed #excited #maccosmetics,Autonomy,Satisfied,Not Clear,Work
683578493301469184,"so my ""fulltime"" job has been reduced to three shifts a week. gotta leave this fucking place. #Unhappy",Autonomy,Dissatisfied,Non-Supportive,Work
678755226506039296,Ugh i just wanna be off already 😩😩 #annoyed can it be 9:30 already 🙏🏽,Autonomy,Dissatisfied,Not Clear,Work
648160832468062209,"I need more time to stay at home, my fav place with the warmest family. Really hard to leave this place for a while😢 #homesick",Autonomy,Dissatisfied,Not Clear,Family
690628060727480320,Still have no clue where to go to school after waiting and waiting for that letter yesterday 😒 #stressed,Autonomy,Dissatisfied,Not Clear,Education
679976056116371456,Driving Home for Christmas 🎄🎅🏼🍸 #Excited #BigKid,Autonomy,Satisfied,Not Clear,Family
678004343006564353,I'm gonna watch star Wars tomorrow!!!!!!!!! #excited,Autonomy,Satisfied,Not Clear,Leisure
683400812840759296,With Colorado in two days and Disney in 3 months you could say I'm #eager 😬👸🏽⛷🎿✈️,Autonomy,Satisfied,Not Clear,Leisure
680132881168134144,I feel like I'm just waiting for the day to be over to get to the next day so I'll be one day closer to my life changing. #Depressed,Autonomy,Dissatisfied,Non-Supportive,life evaluation
689223376389312512,#blessed but at the same time #stressed,Autonomy,Not Clear,Not Clear,life evaluation
679366237307056128,The gym is my Valhalla. #peace #pain #happiness,Autonomy,Satisfied,Supportive,Leisure
682222530371829760,"Oh! Going to the beach, in the dark! #excited #bbl",Autonomy,Satisfied,Not Clear,Leisure
678117028524335104,Getting married today! #excited #nervous,Autonomy,Satisfied,Not Clear,Family
683584772547805184,"This year I will be turning 18 , I will attend Senior Prom , and Graduate High School #excited",Autonomy,Satisfied,Not Clear,life evaluation
683039242029641728,Ahhhh were getting a new puppy tomorrow! #excited,Autonomy,Satisfied,Supportive,Family
683144468724367360,I just wanna go bowling! It needs to happen soon! #anxious,Autonomy,Dissatisfied,Not Clear,Leisure
679984530980245504,Heading to St. Louis todayyyyy!!!! ❤️ #excited #cantwait,Autonomy,Satisfied,Not Clear,Leisure
651219697786945536,going to work legs 100% harder from now on. #determined 💪🏽,Autonomy,Satisfied,Not Clear,Health
647544083330764800,I don't get #shocked cuz I don't listen to all they #talk! Just kip on #Chasing my dreams...,Autonomy,Satisfied,Not Clear,life evaluation
677284537122947072,I just want to be at the gym. 😩 #stuckinbed #misery #fitfam,Autonomy,Dissatisfied,Not Clear,Health
683222567079940096,It hasn't quite hit me yet that by Monday I am officially a student again 😨 #backtothegrind #excited,Autonomy,Satisfied,Not Clear,Education
683734343274094598,should be an interesting packer game today. #nervous #excited,Autonomy,Satisfied,Not Clear,Leisure
679599451430883328,"Finally my 12 days of Christmas begin, with a free #Costa as well!! No more work until next year!🍾 #Excited",Autonomy,Satisfied,Not Clear,Leisure
699024685539852288,I'm doing things in my life right now that are really bettering my little family. I feel like I've actually grown up even more now. #happy,Autonomy,Satisfied,Not Clear,life evaluation
679499770528952320,Finding a dinosaur documentary I haven't watched..🙌🏼 #excited,Autonomy,Satisfied,Supportive,Leisure
651192093713412096,Man this new album is about to be ridiculous... Instrumentals from all over ... #Blessed and #Appreciative 👑🙏🌙 #timeCommin,Autonomy,Satisfied,Supportive,Work
687873141687779328,13 hour workday. I feel like my forehead is wrapped in plastic wrap? What is my life. #stressed,Autonomy,Dissatisfied,Not Clear,life evaluation
678197886916673536,"In less than 12 hours, the Force will awaken in me. #Excited",Autonomy,Satisfied,Not Clear,Leisure
682201133599842305,"Eyebrow, nails and hair done 💅 ""&"" my new mac lipstick has arrived! all set for tomorrow night #excited",Autonomy,Satisfied,Not Clear,Leisure
682691762633048064,You know that feeling of excitement you used to feel when going on a field trip? Yeah that's how I feel everyday at this job #satisfied 🚀💵,Autonomy,Satisfied,Supportive,Work
682363812935286785,"Big pot of chx soup ""&"" more of the #MrRobot marathon because, #disappointed. #again",Autonomy,Dissatisfied,Not Clear,Other
683434814561763329,"At the Odeon, have entire cinema to ourselves to watch Star Wars #EXCITED",Autonomy,Satisfied,Not Clear,Leisure
652193960861962240,Failing to perform is not the same as failure. The only way to fail is to quit. #determined,Autonomy,Satisfied,Not Clear,life evaluation
680017736974622720,Laying in bed til work #depressed highlight of my day will be drinking #wine tonight 🍷,Autonomy,Dissatisfied,Not Clear,Work
681253520931069952,Bakasyonserye with da pamily: Going to watch My Bebe Love and play bowling today!!! #exciting #ALDUBBestOf2015 #pasyalpamore,Autonomy,Satisfied,Not Clear,Leisure
